<Header file>
"software";"created";"content";"1";
"(aixmParser v2.26.4) ";"2021-06-25T14:09:58.320220";"airspacesCatalog";{"srcAixmFile": "../AIXM4.5_all_FR_OM_2021-06-17.xml", "srcAixmOrigin": "Sia-France", "srcAixmVersion": "4.5", "srcAixmCreated": "2021-05-06T14:48:09.497+02:00", "srcAixmEffective": "2021-06-17T00:00:00.000+02:00"};

<Content>
"zoneType";"groupZone";"vfrZone";"vfrZoneExt";"freeFlightZone";"freeFlightZoneExt";"excludeAirspaceNotCoord";"excludeAirspaceNotFfArea";"geometryType";"excludeAirspaceByFilter";"excludeAirspaceByAlt";"excludeAirspaceByRef";"deltaExt";"potentialFilter4FreeFlightZone";"orgName";"keySrcFile";"GUId";"UId";"id";"srcClass";"srcType";"srcCodeActivity";"srcLocalType";"srcCodeMil";"srcCodeLocInd";"srcName";"class";"type";"codeActivity";"name";"nameV";"desc";"Mhz";"activationCode";"activationDesc";"timeScheduling";"declassifiable";"seeNOTAM";"exceptSAT";"exceptSUN";"exceptHOL";"groundEstimatedHeight";"lowerMin";"lower";"lowerM";"ordinalLowerMinM";"ordinalLowerM";"upperMax";"upper";"upperM";"ordinalUpperMaxM";"ordinalUpperM";"WarningValDistVerLower";"WarningValDistVerUpper";"lowerType";"lowerValue";"lowerUnit";"lowerTypeMnm";"lowerValueMnm";"lowerUnitMnm";"upperType";"upperValue";"upperUnit";"lowerTypeMax";"lowerValueMax";"lowerUnitMax";"use4cfd";
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836418";"LFRR-ESTSI";"";"SECTOR-C";;;;;"ESTSI";"SECTOR";"SECTOR";;"ESTSI";"ESTSI";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836420";"LFRR-ESTU";"";"SECTOR-C";;;;;"ESTU";"SECTOR";"SECTOR";;"ESTU";"ESTU";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836464";"LFRR-MQI";"";"SECTOR-C";;;;;"MQI";"SECTOR";"SECTOR";;"MQI";"MQI";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836466";"LFRR-MQIU";"";"SECTOR-C";;;;;"MQIU";"SECTOR";"SECTOR";;"MQIU";"MQIU";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836468";"LFRR-MQS";"";"SECTOR-C";;;;;"MQS";"SECTOR";"SECTOR";;"MQS";"MQS";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836470";"LFRR-MQSI";"";"SECTOR-C";;;;;"MQSI";"SECTOR";"SECTOR";;"MQSI";"MQSI";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836472";"LFRR-MQU";"";"SECTOR-C";;;;;"MQU";"SECTOR";"SECTOR";;"MQU";"MQU";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836486";"LFRR-N";"";"SECTOR-C";;;;;"N";"SECTOR";"SECTOR";;"N";"N";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836488";"LFRR-NGA";"";"SECTOR-C";;;;;"NGA";"SECTOR";"SECTOR";;"NGA";"NGA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836492";"LFRR-NIU";"";"SECTOR-C";;;;;"NIU";"SECTOR";"SECTOR";;"NIU";"NIU";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836494";"LFRR-NORD";"";"SECTOR-C";;;;;"NORD";"SECTOR";"SECTOR";;"NORD";"NORD";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836502";"LFRR-Q";"";"SECTOR-C";;;;;"Q";"SECTOR";"SECTOR";;"Q";"Q";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836504";"LFRR-QIU";"";"SECTOR-C";;;;;"QIU";"SECTOR";"SECTOR";;"QIU";"QIU";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836508";"LFRR-QXI";"";"SECTOR-C";;;;;"QXI";"SECTOR";"SECTOR";;"QXI";"QXI";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836510";"LFRR-QXIU";"";"SECTOR-C";;;;;"QXIU";"SECTOR";"SECTOR";;"QXIU";"QXIU";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836512";"LFRR-QXS";"";"SECTOR-C";;;;;"QXS";"SECTOR";"SECTOR";;"QXS";"QXS";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836514";"LFRR-QXSI";"";"SECTOR-C";;;;;"QXSI";"SECTOR";"SECTOR";;"QXSI";"QXSI";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836516";"LFRR-QXU";"";"SECTOR-C";;;;;"QXU";"SECTOR";"SECTOR";;"QXU";"QXU";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836520";"LFRR-RJK";"";"SECTOR-C";;;;;"RJK";"SECTOR";"SECTOR";;"RJK";"RJK";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836522";"LFRR-RJV";"";"SECTOR-C";;;;;"RJV";"SECTOR";"SECTOR";;"RJV";"RJV";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836524";"LFRR-RKW";"";"SECTOR-C";;;;;"RKW";"SECTOR";"SECTOR";;"RKW";"RKW";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836610";"LFMM-BEK";"";"SECTOR-C";;;;;"BEK";"SECTOR";"SECTOR";;"BEK";"BEK";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836608";"LFMM-BB";"";"SECTOR-C";;;;;"BB";"SECTOR";"SECTOR";;"BB";"BB";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836696";"LFMM-MF1";"";"SECTOR-C";;;;;"MF1";"SECTOR";"SECTOR";;"MF1";"MF1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836698";"LFMM-MF2";"";"SECTOR-C";;;;;"MF2";"SECTOR";"SECTOR";;"MF2";"MF2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836700";"LFMM-MF3";"";"SECTOR-C";;;;;"MF3";"SECTOR";"SECTOR";;"MF3";"MF3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836706";"LFMM-MF4";"";"SECTOR-C";;;;;"MF4";"SECTOR";"SECTOR";;"MF4";"MF4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836725";"LFMM-MF34";"";"SECTOR-C";;;;;"MF34";"SECTOR";"SECTOR";;"MF34";"MF34";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836712";"LFMM-MF12";"";"SECTOR-C";;;;;"MF12";"SECTOR";"SECTOR";;"MF12";"MF12";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836727";"LFMM-MF23";"";"SECTOR-C";;;;;"MF23";"SECTOR";"SECTOR";;"MF23";"MF23";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836751";"LFMM-RAW";"";"SECTOR-C";;;;;"RAW";"SECTOR";"SECTOR";;"RAW";"RAW";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836906";"LFFF-AOML";"";"SECTOR-C";;;;;"AOML";"SECTOR";"SECTOR";;"AOML";"AOML";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836900";"LFFF-AOAR";"";"SECTOR-C";;;;;"AOAR";"SECTOR";"SECTOR";;"AOAR";"AOAR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836910";"LFFF-AOUS";"";"SECTOR-C";;;;;"AOUS";"SECTOR";"SECTOR";;"AOUS";"AOUS";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836908";"LFFF-AORS";"";"SECTOR-C";;;;;"AORS";"SECTOR";"SECTOR";;"AORS";"AORS";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836912";"LFFF-APTE";"";"SECTOR-C";;;;;"APTE";"SECTOR";"SECTOR";;"APTE";"APTE";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836914";"LFFF-ARML";"";"SECTOR-C";;;;;"ARML";"SECTOR";"SECTOR";;"ARML";"ARML";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836916";"LFFF-DGTJ";"";"SECTOR-C";;;;;"DGTJ";"SECTOR";"SECTOR";;"DGTJ";"DGTJ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836918";"LFFF-DODG";"";"SECTOR-C";;;;;"DODG";"SECTOR";"SECTOR";;"DODG";"DODG";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836924";"LFFF-FPAE";"";"SECTOR-C";;;;;"FPAE";"SECTOR";"SECTOR";;"FPAE";"FPAE";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836926";"LFFF-HPKZ";"";"SECTOR-C";;;;;"HPKZ";"SECTOR";"SECTOR";;"HPKZ";"HPKZ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836950";"LFFF-OYOT";"";"SECTOR-C";;;;;"OYOT";"SECTOR";"SECTOR";;"OYOT";"OYOT";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836952";"LFFF-RPAE";"";"SECTOR-C";;;;;"RPAE";"SECTOR";"SECTOR";;"RPAE";"RPAE";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836970";"LFFF-TPHZ";"";"SECTOR-C";;;;;"TPHZ";"SECTOR";"SECTOR";;"TPHZ";"TPHZ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836972";"LFFF-TPKZ";"";"SECTOR-C";;;;;"TPKZ";"SECTOR";"SECTOR";;"TPKZ";"TPKZ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836997";"LFEE-4EH";"";"SECTOR-C";;;;;"4EH";"SECTOR";"SECTOR";;"4EH";"4EH";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836984";"LFEE-4E";"";"SECTOR-C";;;;;"4E";"SECTOR";"SECTOR";;"4E";"4E";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13837015";"LFEE-HYR";"";"SECTOR-C";;;;;"HYR";"SECTOR";"SECTOR";;"HYR";"HYR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13837077";"LFEE-UXKH";"";"SECTOR-C";;;;;"UXKH";"SECTOR";"SECTOR";;"UXKH";"UXKH";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13837079";"LFEE-UXNR";"";"SECTOR-C";;;;;"UXNR";"SECTOR";"SECTOR";;"UXNR";"UXNR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13837081";"LFEE-UXR";"";"SECTOR-C";;;;;"UXR";"SECTOR";"SECTOR";;"UXR";"UXR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13837083";"LFEE-XKE";"";"SECTOR-C";;;;;"XKE";"SECTOR";"SECTOR";;"XKE";"XKE";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13837085";"LFEE-XKEH";"";"SECTOR-C";;;;;"XKEH";"SECTOR";"SECTOR";;"XKEH";"XKEH";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13837087";"LFEE-XKH";"";"SECTOR-C";;;;;"XKH";"SECTOR";"SECTOR";;"XKH";"XKH";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13837089";"LFEE-XKHE";"";"SECTOR-C";;;;;"XKHE";"SECTOR";"SECTOR";;"XKHE";"XKHE";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13837091";"LFEE-XKHH";"";"SECTOR-C";;;;;"XKHH";"SECTOR";"SECTOR";;"XKHH";"XKHH";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13837093";"LFEE-XKR";"";"SECTOR-C";;;;;"XKR";"SECTOR";"SECTOR";;"XKR";"XKR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836356";"LFBB-RL4";"";"SECTOR-C";;;;;"RL4";"SECTOR";"SECTOR";;"RL4";"RL4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836298";"LFRR-A";"";"SECTOR-C";;;;;"A";"SECTOR";"SECTOR";;"A";"A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836351";"LFBB-RL3";"";"SECTOR-C";;;;;"RL3";"SECTOR";"SECTOR";;"RL3";"RL3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836358";"LFBB-T12";"";"SECTOR-C";;;;;"T12";"SECTOR";"SECTOR";;"T12";"T12";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836360";"LFBB-T123";"";"SECTOR-C";;;;;"T123";"SECTOR";"SECTOR";;"T123";"T123";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836362";"LFBB-T14";"";"SECTOR-C";;;;;"T14";"SECTOR";"SECTOR";;"T14";"T14";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836364";"LFBB-T34";"";"SECTOR-C";;;;;"T34";"SECTOR";"SECTOR";;"T34";"T34";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836428";"LFRR-G";"";"SECTOR-C";;;;;"G";"SECTOR";"SECTOR";;"G";"G";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836430";"LFRR-GAI";"";"SECTOR-C";;;;;"GAI";"SECTOR";"SECTOR";;"GAI";"GAI";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836432";"LFRR-GAIU";"";"SECTOR-C";;;;;"GAIU";"SECTOR";"SECTOR";;"GAIU";"GAIU";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836436";"LFRR-GASI";"";"SECTOR-C";;;;;"GASI";"SECTOR";"SECTOR";;"GASI";"GASI";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836438";"LFRR-GAU";"";"SECTOR-C";;;;;"GAU";"SECTOR";"SECTOR";;"GAU";"GAU";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836440";"LFRR-GIU";"";"SECTOR-C";;;;;"GIU";"SECTOR";"SECTOR";;"GIU";"GIU";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836442";"LFRR-GSI";"";"SECTOR-C";;;;;"GSI";"SECTOR";"SECTOR";;"GSI";"GSI";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836538";"LFRR-V";"";"SECTOR-C";;;;;"V";"SECTOR";"SECTOR";;"V";"V";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836540";"LFRR-VKS";"";"SECTOR-C";;;;;"VKS";"SECTOR";"SECTOR";;"VKS";"VKS";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836542";"LFRR-VKU";"";"SECTOR-C";;;;;"VKU";"SECTOR";"SECTOR";;"VKU";"VKU";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836544";"LFRR-VKW";"";"SECTOR-C";;;;;"VKW";"SECTOR";"SECTOR";;"VKW";"VKW";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836546";"LFRR-VKWS";"";"SECTOR-C";;;;;"VKWS";"SECTOR";"SECTOR";;"VKWS";"VKWS";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836574";"LFRR-ZXSI";"";"SECTOR-C";;;;;"ZXSI";"SECTOR";"SECTOR";;"ZXSI";"ZXSI";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836576";"LFRR-ZXU";"";"SECTOR-C";;;;;"ZXU";"SECTOR";"SECTOR";;"ZXU";"ZXU";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836578";"LFMM-A12";"";"SECTOR-C";;;;;"A12";"SECTOR";"SECTOR";;"A12";"A12";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836618";"LFMM-DZH";"";"SECTOR-C";;;;;"DZH";"SECTOR";"SECTOR";;"DZH";"DZH";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836729";"LFMM-MFDZ";"";"SECTOR-C";;;;;"MFDZ";"SECTOR";"SECTOR";;"MFDZ";"MFDZ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836731";"LFMM-MM";"";"SECTOR-C";;;;;"MM";"SECTOR";"SECTOR";;"MM";"MM";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836739";"LFMM-MOML";"";"SECTOR-C";;;;;"MOML";"SECTOR";"SECTOR";;"MOML";"MOML";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836844";"LFMM-RAWM";"";"SECTOR-C";;;;;"RAWM";"SECTOR";"SECTOR";;"RAWM";"RAWM";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836846";"LFMM-RAWN";"";"SECTOR-C";;;;;"RAWN";"SECTOR";"SECTOR";;"RAWN";"RAWN";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836848";"LFMM-RAWS";"";"SECTOR-C";;;;;"RAWS";"SECTOR";"SECTOR";;"RAWS";"RAWS";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Airspace Zone";"False";"False";;"False";"False";;;;"True";;;;;;;;"13604711";"LFFFUK4";"";"SECTOR";;;;;"UK 4";"SECTOR";"SECTOR";;"UK 4";"UK 4";;;"HX";;;;;;;;;;"FL285";"8686";;;;"FL295";"8991";;;;;"STD";"285";"FL";;;;"STD";"295";"FL";;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836928";"LFFF-LMH";"";"SECTOR-C";;;;;"LMH";"SECTOR";"SECTOR";;"LMH";"LMH";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836930";"LFFF-LMHJ";"";"SECTOR-C";;;;;"LMHJ";"SECTOR";"SECTOR";;"LMHJ";"LMHJ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836932";"LFFF-LMPT";"";"SECTOR-C";;;;;"LMPT";"SECTOR";"SECTOR";;"LMPT";"LMPT";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836934";"LFFF-LPT";"";"SECTOR-C";;;;;"LPT";"SECTOR";"SECTOR";;"LPT";"LPT";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836956";"LFFF-SDS";"";"SECTOR-C";;;;;"SDS";"SECTOR";"SECTOR";;"SDS";"SDS";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836958";"LFFF-TENB";"";"SECTOR-C";;;;;"TENB";"SECTOR";"SECTOR";;"TENB";"TENB";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836960";"LFFF-THKZ";"";"SECTOR-C";;;;;"THKZ";"SECTOR";"SECTOR";;"THKZ";"THKZ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836962";"LFFF-THUZ";"";"SECTOR-C";;;;;"THUZ";"SECTOR";"SECTOR";;"THUZ";"THUZ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836964";"LFFF-TML";"";"SECTOR-C";;;;;"TML";"SECTOR";"SECTOR";;"TML";"TML";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836966";"LFFF-TNTB";"";"SECTOR-C";;;;;"TNTB";"SECTOR";"SECTOR";;"TNTB";"TNTB";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Grouping zone";"True";"False";;"False";"False";"True";;;"True";;;;;;;;"13836968";"LFFF-TPHK";"";"SECTOR-C";;;;;"TPHK";"SECTOR";"SECTOR";;"TPHK";"TPHK";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
